# t 	[A] 	[B] 	[P] 	[Q] 	[X] 	[Y] 	[Z] 	
0.0	0.05999999999997572	0.059999999999924156	1.0062639999999998e-13	9.9856e-19	1.5802377320288e-10	3.019999472336e-07	4.786002798e-08	
0.09999999999999999	0.059999997961743656	0.059997556123548325	3.159772463049128e-07	1.7203748351796681e-07	1.7880587514702683e-06	9.590649143313259e-10	2.4768001405902077e-06	
0.19999999999999998	0.05999999784486353	0.05973138975201013	1.3322105151645726e-05	0.00012494811193295566	5.396387248690772e-06	2.9568675985930066e-08	0.0002556084341625875	
0.3	0.05999999748341933	0.059489252399435755	4.9579043998033374e-05	0.00022820998784730406	4.753772036532441e-06	6.062710575046264e-08	0.0004614577894608256	
0.39999999999999997	0.05999999686129424	0.05927971326670965	0.0001038645396141818	0.0003061895563271609	4.049516436520701e-06	9.511731919208319e-08	0.0006166769363572075	
0.5	0.059999995910675466	0.05910958397753169	0.00017111012714087225	0.0003581656923330044	2.9828473129136522e-06	1.5052035993984124e-07	0.0007195052349669327	
0.6	0.05999986544440308	0.05907356489312747	0.00019532297847097145	0.00036569067351746034	5.0565235287349596e-11	4.737005471554226e-05	0.000684091933686781	
0.7	0.05999922302071536	0.05907356250903671	0.00019661021009157787	0.00036569067352830236	5.0383199931326364e-11	0.00011118292414446993	0.0006189942167186762	
0.7999999999999999	0.0599980968464182	0.05907356012924962	0.00019886493850675103	0.0003656906735391444	5.033699384739081e-11	0.00016783342675397443	0.0005600913654884423	
0.8999999999999999	0.0599965416739534	0.05907355775096176	0.00020197766174235245	0.0003656906735499864	5.031526916366994e-11	0.00021802058438912436	0.0005067938629221911	
1.0	0.05999460691340175	0.05907355537347307	0.00020584956034795461	0.0003656906735608284	5.030211014296515e-11	0.00026237663624493134	0.00045856828997005786	
1.0999999999999999	0.059992337140729844	0.05907355299644581	0.00021039148266961013	0.00036569067357167045	5.029285639637055e-11	0.0003014733921374999	0.000414931988746023	
1.2	0.059989772558170874	0.05907355061987465	0.00021552302437960051	0.00036569067358251247	5.0285661555669935e-11	0.00033582798355635704	0.00037544823222331655	
1.3	0.05998694941117719	0.05907354824347429	0.00022117169464842373	0.0003656906735933545	5.027965654784757e-11	0.00036590806839830473	0.0003397218534090752	
1.4	0.05998390036600088	0.05907354586759702	0.00022727216101761237	0.0003656906736041965	5.027438432471377e-11	0.0003921365410582516	0.0003073952904111962	
1.5	0.05998065485157404	0.05907354349171975	0.00023376556564990643	0.00036569067361503854	5.026958553327929e-11	0.0004148957947800235	0.00027814500785110035	
1.5999999999999999	0.059977239369037254	0.05907354111604351	0.0002405989062830284	0.00036569067362588056	5.0265104854533494e-11	0.0004345315787553311	0.00025167825881776184	
1.7	0.05997367777194374	0.059073538740860125	0.0002477244758212602	0.0003656906736367226	5.0260845610143935e-11	0.0004513564884438516	0.00022773015495978019	
1.7999999999999998	0.05996999151990411	0.05907353636567674	0.0002550993550568927	0.0003656906736475646	5.025674595631863e-11	0.00046565312394563317	0.00020606101539371327	
1.9	0.05996619990815319	0.05907353399049336	0.00026268495352290084	0.0003656906736584066	5.025276560055881e-11	0.00047767694795735466	0.00018645396789643338	
2.0	0.059962320275332937	0.05907353161581537	0.0002704465939422137	0.00036569067366924864	5.024887801210828e-11	0.0004876588718551567	0.00016871277837384499	
2.1	0.0599583681915205	0.059073529241325876	0.000278353136160793	0.00036569067368009067	5.0245065665382723e-11	0.0004958075957401374	0.0001526598868828322	
2.1999999999999997	0.05995435762839157	0.05907352686683638	0.0002863766368358496	0.0003656906736909327	5.02413170373416e-11	0.0005023117258314281	0.00013813463055030505	
2.3	0.05995030111317998	0.05907352449234689	0.0002944920414991047	0.0003656906737017747	5.0237624659396704e-11	0.0005073416903725239	0.00012499163560385307	
2.4	0.059946209867997986	0.0590735221184379	0.0003026769059316826	0.00036569067371261673	5.023398382467575e-11	0.0005110514732074449	0.00011309936242090406	
2.5	0.05994209393587431	0.0590735197446423	0.0003109111440750393	0.00036569067372345875	5.0230391714175963e-11	0.0005135801823637585	0.00010233878903478665	
2.6	0.05993796229479419	0.05907351737084669	0.0003191767999631228	0.0003656906737343008	5.0226846797248745e-11	0.0005150534693335132	9.260221992177954e-05	
2.6999999999999997	0.0599338229608577	0.05907351499705109	0.00032745784139775477	0.0003656906737451428	5.022334841547876e-11	0.0005155848132518912	8.379220814708854e-05	
2.8	0.059929683081604894	0.05907351262375002	0.0003357399733041811	0.0003656906737559848	5.021989649138777e-11	0.0005152766828243135	7.58205800822318e-05	
2.9	0.059925549020425656	0.0590735102506483	0.00034401046889821323	0.00036569067376682684	5.0216491323375526e-11	0.0005142215876314993	6.86075529328682e-05	
3.0	0.059921426432926195	0.05907350787754659	0.0003522580169730328	0.00036569067377766886	5.021313344103673e-11	0.0005125030293364831	6.208093624499648e-05	
3.0999999999999996	0.05991732033598423	0.05907350550444487	0.0003604725837738827	0.0003656906737885109	5.02098235031608e-11	0.0005101963623170382	5.617540939789611e-05	
3.1999999999999997	0.0599132351702148	0.059073503131581724	0.0003686452880735362	0.0003656906737993529	5.0206562226205023e-11	0.000507369572341466	5.083186785276376e-05	
3.3	0.05990917485645969	0.0590735007591739	0.0003767682881931344	0.0003656906738101949	5.020335033464539e-11	0.000504083981086488	4.5996831614017156e-05	
3.4	0.059905142846869326	0.05907349838676607	0.00038483467983177765	0.00036569067382103695	5.020018852711424e-11	0.0005003948835540374	4.1621909982990856e-05	
